Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,13.125,12.1875,12.1875,12.88129997253418,405627.0,1.523382544517517
2000-01-04,13.668700218200684,12.375,13.09689998626709,12.440600395202637,523184.0,1.471264123916626
2000-01-05,12.88129997253418,11.456299781799316,12.815600395202637,11.850000381469727,494347.0,1.401417851448059
2000-01-06,12.5625,11.8125,12.149999618530273,12.178099632263184,926155.0,1.4402202367782593
2000-01-07,12.356200218200684,11.625,12.356200218200684,11.746899604797363,461813.0,1.3892250061035156
2000-01-10,12.178099632263184,11.625,12.178099632263184,11.68120002746582,453888.0,1.3814549446105957
2000-01-11,11.699999809265137,11.0625,11.625,11.212499618530273,517872.0,1.326025128364563
2000-01-12,11.75629997253418,11.296899795532227,11.75629997253418,11.540599822998047,522528.0,1.3648271560668945
2000-01-13,11.718799591064453,11.484399795532227,11.68120002746582,11.59689998626709,150139.0,1.3714858293533325
2000-01-14,11.793700218200684,11.259400367736816,11.578100204467773,11.709400177001953,176667.0,1.384790062904358
2000-01-17,12.084400177001953,11.625,11.906200408935547,11.962499618530273,438640.0,1.4147223234176636
2000-01-18,12.731200218200684,11.915599822998047,12.074999809265137,12.553099632263184,375920.0,1.48456871509552
2000-01-19,13.125,12.1875,13.125,12.337499618530273,636437.0,1.4590708017349243
2000-01-20,12.459400177001953,11.78439998626709,12.281200408935547,11.887499809265137,251136.0,1.4058531522750854
2000-01-21,12.0,11.625,11.671899795532227,11.671899795532227,306155.0,1.3803552389144897
2000-01-24,12.046899795532227,11.484399795532227,11.8125,11.65310001373291,284992.0,1.3781319856643677
2000-01-25,11.709400177001953,11.27810001373291,11.484399795532227,11.353099822998047,436795.0,1.342652678489685
2000-01-27,11.8125,11.343799591064453,11.75629997253418,11.399999618530273,203840.0,1.3481999635696411
2000-01-28,11.484399795532227,11.25,11.484399795532227,11.40939998626709,94240.0,1.3493112325668335
2000-01-31,11.4375,10.893799781799316,11.296899795532227,10.968799591064453,130565.0,1.2972043752670288
2000-02-01,11.212499618530273,10.93120002746582,11.0625,10.987500190734863,185947.0,1.2994158267974854
2000-02-02,11.615599632263184,11.25,11.390600204467773,11.446900367736816,168000.0,1.3537462949752808
2000-02-03,11.709400177001953,11.362500190734863,11.362500190734863,11.428099632263184,957339.0,1.35152268409729
2000-02-04,11.531200408935547,11.0625,11.531200408935547,11.22189998626709,224027.0,1.3271368741989136
2000-02-07,11.38129997253418,10.875,10.875,11.015600204467773,105787.0,1.3027396202087402
2000-02-08,11.109399795532227,10.546899795532227,10.959400177001953,10.678099632263184,231915.0,1.2628253698349
