Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,48.849998474121094,48.0,48.0,48.849998474121094,4100.0,33.78200912475586
2000-01-04,52.75,50.150001525878906,52.0,51.400001525878906,49100.0,35.54545593261719
2000-01-05,55.54999923706055,51.04999923706055,55.0,55.54999923706055,47800.0,38.415367126464844
2000-01-06,60.0,57.29999923706055,59.75,60.0,106200.0,41.49274444580078
2000-01-07,64.80000305175781,60.099998474121094,64.0,64.6500015258789,115500.0,44.708438873291016
2000-01-10,68.5,61.5,67.94999694824219,65.5,107100.0,45.2962532043457
2000-01-11,64.0,60.29999923706055,62.79999923706055,61.599998474121094,107700.0,42.599212646484375
2000-01-12,65.25,61.150001525878906,62.0,63.95000076293945,62200.0,44.22435760498047
2000-01-13,66.0,60.45000076293945,65.0,61.25,83300.0,42.357177734375
2000-01-14,64.94999694824219,60.29999923706055,64.9000015258789,62.349998474121094,36100.0,43.11787796020508
2000-01-17,67.3499984741211,64.0,64.0,65.25,114100.0,45.12336349487305
2000-01-18,66.5,62.5,65.55000305175781,65.55000305175781,75600.0,45.33081817626953
2000-01-19,67.5,64.0999984741211,67.0,66.05000305175781,58100.0,45.676605224609375
2000-01-20,67.0,61.599998474121094,66.0,62.400001525878906,30900.0,43.1524543762207
2000-01-21,63.900001525878906,61.099998474121094,61.150001525878906,63.25,21500.0,43.740264892578125
2000-01-24,62.0,58.5,62.0,59.900001525878906,37900.0,41.42359161376953
2000-01-25,58.5,56.04999923706055,57.099998474121094,56.95000076293945,40200.0,39.3835334777832
2000-01-27,57.95000076293945,56.0,57.95000076293945,57.04999923706055,28400.0,39.45269012451172
2000-01-28,56.95000076293945,55.099998474121094,56.0,55.400001525878906,15600.0,38.31163024902344
2000-01-31,55.29999923706055,51.0,54.099998474121094,51.54999923706055,12700.0,35.64918899536133
2000-02-01,52.79999923706055,49.099998474121094,49.099998474121094,51.400001525878906,27500.0,35.54545593261719
2000-02-02,55.54999923706055,53.0,54.900001525878906,55.54999923706055,56500.0,38.415367126464844
2000-02-03,60.0,55.5,55.5,58.849998474121094,16200.0,40.697471618652344
2000-02-04,63.599998474121094,60.5,61.0,63.599998474121094,55300.0,43.9823112487793
2000-02-07,64.0,60.099998474121094,64.0,60.45000076293945,21000.0,41.80393981933594
2000-02-08,60.0,56.0,56.0,57.349998474121094,21600.0,39.66014099121094
2000-02-09,59.95000076293945,54.150001525878906,59.95000076293945,55.25,19500.0,38.20790481567383
2000-02-10,57.70000076293945,54.0,57.5,56.54999923706055,9700.0,39.106910705566406
2000-02-11,56.5,54.29999923706055,54.349998474121094,55.0,3900.0,38.0350227355957
2000-02-14,54.0,51.099998474121094,53.0,52.400001525878906,6500.0,36.237003326416016
2000-02-15,53.0,48.5,51.0,49.099998474121094,17500.0,33.954898834228516
2000-02-16,52.0,45.29999923706055,52.0,45.5,34600.0,31.4653377532959
2000-02-17,49.0,46.20000076293945,46.400001525878906,46.5,30800.0,32.15687942504883
2000-02-18,47.70000076293945,45.099998474121094,45.70000076293945,45.900001525878906,14600.0,31.74195098876953
2000-02-21,46.70000076293945,44.0,44.5,45.79999923706055,15000.0,31.672792434692383
2000-02-22,46.0,43.5,45.900001525878906,44.650001525878906,22600.0,30.877513885498047
2000-02-23,48.0,43.099998474121094,48.0,43.099998474121094,25500.0,29.805618286132812
2000-02-24,44.599998474121094,39.70000076293945,41.0,40.75,15600.0,28.180490493774414
2000-02-25,42.0,38.70000076293945,41.0,40.75,11500.0,28.180490493774414
2000-02-28,44.0,40.0,40.0,43.599998474121094,16100.0,30.151395797729492
2000-02-29,46.0,41.0,46.0,41.099998474121094,23700.0,28.422527313232422
2000-03-01,43.650001525878906,41.0,43.0,42.45000076293945,14100.0,29.356117248535156
2000-03-02,42.5,41.0,41.25,41.650001525878906,16500.0,28.80288314819336
2000-03-03,44.0,39.599998474121094,44.0,41.25,17000.0,28.52625846862793
2000-03-06,41.95000076293945,37.95000076293945,41.95000076293945,37.95000076293945,19400.0,26.244157791137695
2000-03-07,36.900001525878906,34.95000076293945,35.20000076293945,34.95000076293945,15000.0,24.169527053833008
2000-03-08,34.5,32.150001525878906,32.5,32.349998474121094,28100.0,22.371501922607422
2000-03-09,33.5,29.799999237060547,33.349998474121094,31.149999618530273,28400.0,21.541650772094727
2000-03-10,32.849998474121094,30.049999237060547,30.049999237060547,31.149999618530273,9200.0,21.541650772094727
2000-03-13,32.45000076293945,29.0,32.45000076293945,30.600000381469727,19200.0,21.161296844482422
2000-03-14,31.600000381469727,29.0,31.600000381469727,29.600000381469727,31900.0,20.469757080078125
2000-03-15,32.0,32.0,32.0,32.0,1500.0,22.129465103149414
2000-03-16,34.599998474121094,34.54999923706055,34.54999923706055,34.599998474121094,12100.0,23.927480697631836
2000-03-21,37.400001525878906,34.900001525878906,34.900001525878906,37.400001525878906,20700.0,25.86380386352539
2000-03-22,40.400001525878906,39.0,39.0,40.400001525878906,1500.0,27.938453674316406
2000-03-23,43.650001525878906,40.0,43.599998474121094,41.79999923706055,27500.0,28.9066104888916
2000-03-24,41.5,38.5,41.5,40.599998474121094,8275.0,28.07675552368164
2000-03-27,43.0,41.0,41.0,41.54999923706055,9785.0,28.73372459411621
2000-03-28,42.54999923706055,40.0,42.54999923706055,40.70000076293945,21350.0,28.14591407775879
2000-03-29,43.0,40.75,43.0,41.0,6800.0,28.353378295898438
2000-03-30,41.79999923706055,38.54999923706055,40.900001525878906,40.0,6001.0,27.661828994750977
2000-03-31,43.20000076293945,39.0,41.150001525878906,42.599998474121094,3699.0,29.4598445892334
2000-04-03,43.0,41.95000076293945,42.0,42.349998474121094,7950.0,29.286958694458008
2000-04-04,42.0,39.0,42.0,39.0,8110.0,26.97028350830078
2000-04-05,40.75,37.0,39.0,38.099998474121094,5850.0,26.347896575927734
2000-04-06,39.0,35.150001525878906,38.54999923706055,37.150001525878906,31575.0,25.69092559814453
2000-04-07,40.150001525878906,37.25,37.25,40.150001525878906,6050.0,27.765565872192383
2000-04-10,41.5,39.400001525878906,39.400001525878906,40.79999923706055,4103.0,28.215063095092773
2000-04-11,41.0,39.0,39.20000076293945,40.54999923706055,8419.0,28.04218101501465
2000-04-12,43.0,40.0,40.75,42.0,10300.0,29.044923782348633
2000-04-13,42.5,41.04999923706055,41.099998474121094,41.20000076293945,3869.0,28.491680145263672
2000-04-17,41.95000076293945,38.79999923706055,41.0,41.70000076293945,3735.0,28.83746910095215
2000-04-18,43.79999923706055,41.5,41.5,43.150001525878906,6123.0,29.8402042388916
2000-04-19,46.400001525878906,42.0,43.5,43.650001525878906,7800.0,30.185976028442383
2000-04-20,42.70000076293945,41.25,42.650001525878906,42.45000076293945,4831.0,29.356117248535156
2000-04-24,43.0,39.099998474121094,43.0,39.70000076293945,8930.0,27.454360961914062
