Date,High,Low,Open,Close,Volume,Adj Close
2002-08-12,23.987499237060547,22.625,22.712499618530273,23.762500762939453,11239400.0,3.732560396194458
2002-08-13,24.25,23.149999618530273,24.25,23.325000762939453,3756368.0,3.663839101791382
2002-08-14,23.237499237060547,22.768699645996094,23.237499237060547,23.00629997253418,3964016.0,3.6137781143188477
2002-08-16,23.75,23.25,23.625,23.606300354003906,4848904.0,3.7080249786376953
2002-08-19,24.549999237060547,23.912500381469727,24.0,24.38129997253418,8905448.0,3.829761028289795
2002-08-20,26.481300354003906,24.50629997253418,24.625,26.149999618530273,18255464.0,4.107583999633789
2002-08-21,26.875,25.024999618530273,26.237499237060547,25.231300354003906,18690008.0,3.9632766246795654
2002-08-22,25.731300354003906,24.418800354003906,25.375,24.63129997253418,9790960.0,3.8690295219421387
2002-08-23,25.274999618530273,24.174999237060547,24.75,24.774999618530273,12814424.0,3.8916008472442627
2002-08-26,25.424999237060547,24.4375,24.8125,25.174999237060547,8253944.0,3.954432249069214
2002-08-27,25.74370002746582,23.63129997253418,25.475000381469727,23.768699645996094,13764544.0,3.7335336208343506
2002-08-28,24.850000381469727,23.19379997253418,23.375,24.543800354003906,18886336.0,3.8552868366241455
2002-08-29,25.487499237060547,24.1875,24.387500762939453,25.156200408935547,17584928.0,3.951479911804199
2002-08-30,25.75,24.031200408935547,25.3125,25.4375,28226144.0,3.9956634044647217
2002-09-02,28.024999618530273,25.656200408935547,25.75629997253418,27.1875,39154536.0,4.2705512046813965
2002-09-03,27.225000381469727,26.031200408935547,27.225000381469727,26.637500762939453,15785200.0,4.184159278869629
2002-09-04,26.712499618530273,25.31879997253418,26.0,26.412500381469727,25434152.0,4.148818016052246
2002-09-05,26.975000381469727,25.825000762939453,26.625,26.237499237060547,14348224.0,4.121325969696045
2002-09-06,26.212499618530273,25.125,25.625,25.43120002746582,10984336.0,3.9946765899658203
2002-09-09,26.875,25.524999618530273,25.69379997253418,26.518699645996094,13656184.0,4.165496349334717
2002-09-11,27.731300354003906,26.875,27.012500762939453,27.350000381469727,11303688.0,4.296077251434326
2002-09-12,27.481300354003906,26.643699645996094,27.481300354003906,26.781200408935547,7920448.0,4.206730842590332
2002-09-13,26.537500381469727,25.081199645996094,26.475000381469727,25.356300354003906,8264520.0,3.982912063598633
2002-09-16,25.99370002746582,25.281200408935547,25.725000381469727,25.375,7619640.0,3.985849380493164
2002-09-17,27.462499618530273,25.625,25.625,27.06879997253418,16517320.0,4.251905918121338
2002-09-18,26.862499237060547,25.831199645996094,26.737499237060547,26.112499237060547,13866808.0,4.101694107055664
2002-09-19,26.549999237060547,25.262500762939453,26.362499237060547,25.63129997253418,14604872.0,4.026108264923096
2002-09-20,26.5,24.762500762939453,25.0,26.225000381469727,21109560.0,4.119363307952881
2002-09-23,26.706199645996094,25.5625,26.5,26.0,15071736.0,4.08402156829834
2002-09-24,25.737499237060547,25.174999237060547,25.174999237060547,25.50629997253418,8139496.0,4.006471633911133
2002-09-25,26.25,24.75,24.75,26.112499237060547,13057920.0,4.101694107055664
2002-09-26,27.350000381469727,26.362499237060547,27.350000381469727,26.843799591064453,12918456.0,4.216564178466797
2002-09-27,28.237499237060547,27.075000762939453,27.375,27.375,20531680.0,4.300004005432129
2002-09-30,27.25,25.793800354003906,27.012500762939453,26.293800354003906,11870704.0,4.130170822143555
2002-10-01,26.5,25.399999618530273,25.637500762939453,25.75,17145984.0,4.0447516441345215
2002-10-03,26.600000381469727,25.799999237060547,26.0,26.018699645996094,15460552.0,4.086957931518555
2002-10-04,26.212499618530273,24.200000762939453,26.125,24.581199645996094,33943336.0,3.861158847808838
2002-10-07,25.293800354003906,24.412500381469727,24.75,24.68120002746582,13186408.0,3.8768677711486816
2002-10-08,25.93120002746582,24.625,24.674999237060547,25.512500762939453,17057016.0,4.0074462890625
2002-10-09,25.843799591064453,24.63129997253418,25.75,24.793800354003906,14124008.0,3.894554615020752
2002-10-10,25.174999237060547,24.149999618530273,24.75,24.99370002746582,11842288.0,3.925954580307007
2002-10-11,25.837499618530273,24.950000762939453,25.512500762939453,25.512500762939453,12892512.0,4.0074462890625
2002-10-14,26.856300354003906,25.625,26.856300354003906,25.93120002746582,17501128.0,4.073216915130615
2002-10-16,26.75,25.325000762939453,26.450000762939453,25.531200408935547,11582552.0,4.010383605957031
2002-10-17,26.487499237060547,25.037500381469727,25.375,26.281200408935547,17761400.0,4.385869979858398
2002-10-18,27.674999237060547,26.643699645996094,26.837499618530273,27.31879997253418,34027640.0,4.559025287628174
2002-10-21,27.375,25.643699645996094,27.3125,26.781200408935547,29538288.0,4.4693098068237305
2002-10-22,25.712499618530273,21.5625,25.625,21.887500762939453,125442440.0,3.6526379585266113
2002-10-23,22.031200408935547,20.581199645996094,21.899999618530273,20.887500762939453,90007952.0,3.485755443572998
2002-10-24,21.637500762939453,20.012500762939453,21.262500762939453,20.262500762939453,59089792.0,3.381453514099121
2002-10-25,20.674999237060547,19.731300354003906,20.049999237060547,20.43120002746582,49617192.0,3.40960693359375
2002-10-28,20.862499237060547,20.125,20.6875,20.293800354003906,31907544.0,3.386678457260132
2002-10-29,20.700000762939453,20.0625,20.087499618530273,20.531200408935547,21697616.0,3.426295757293701
2002-10-30,20.962499618530273,19.781200408935547,20.731300354003906,20.018699645996094,26527136.0,3.3407671451568604
2002-10-31,20.799999237060547,20.262500762939453,20.43120002746582,20.418800354003906,18102504.0,3.4075376987457275
2002-11-01,20.593799591064453,19.168800354003906,20.518699645996094,20.0,25972520.0,3.3376479148864746
2002-11-04,20.468799591064453,20.0625,20.31879997253418,20.237499237060547,4551696.0,3.3772811889648438
2002-11-05,20.5,19.6875,20.262500762939453,20.387500762939453,13458432.0,3.4023139476776123
2002-11-07,20.737499237060547,20.24370002746582,20.4375,20.424999237060547,17344632.0,3.4085729122161865
2002-11-08,20.462499618530273,20.024999618530273,20.25,20.287500381469727,8507000.0,3.3856263160705566
2002-11-11,21.731300354003906,20.56879997253418,21.162500381469727,20.662500381469727,40565424.0,3.448207378387451
2002-11-12,20.5625,19.787500381469727,20.5625,20.206199645996094,22490016.0,3.3720576763153076
2002-11-13,20.5625,19.606300354003906,20.156200408935547,20.281200408935547,28266368.0,3.3845741748809814
2002-11-14,21.125,20.281200408935547,20.50629997253418,20.968799591064453,27433208.0,3.499321460723877
2002-11-15,21.5,21.00629997253418,21.268699645996094,21.325000762939453,15624544.0,3.5587666034698486
2002-11-18,21.825000762939453,21.143699645996094,21.5,21.25,17654152.0,3.5462489128112793
2002-11-20,22.4375,21.125,21.218799591064453,22.24370002746582,37062272.0,3.712080240249634
2002-11-21,23.5,22.700000762939453,22.75,23.037500381469727,23185296.0,3.8445534706115723
2002-11-22,23.737499237060547,22.5,23.387500762939453,22.656200408935547,21492816.0,3.780918836593628
2002-11-25,22.987499237060547,22.25,22.518699645996094,22.725000381469727,10388360.0,3.792402505874634
2002-11-26,23.424999237060547,22.75,22.75,23.293800354003906,11754608.0,3.887324810028076
2002-11-27,23.362499237060547,22.524999618530273,23.237499237060547,22.700000762939453,8908992.0,3.7882308959960938
2002-11-28,23.725000381469727,23.075000762939453,23.11870002746582,23.375,12495768.0,3.9008753299713135
2002-12-02,24.462499618530273,23.906200408935547,24.13129997253418,24.268699645996094,14102072.0,4.050017833709717
2002-12-03,24.799999237060547,23.162500381469727,24.100000381469727,23.662500381469727,21740120.0,3.948854446411133
2002-12-04,23.125,21.799999237060547,23.125,22.206199645996094,15780520.0,3.7058229446411133
2002-12-05,23.0625,22.375,22.375,22.850000381469727,10315624.0,3.8132622241973877
2002-12-06,23.700000762939453,22.906200408935547,23.125,23.549999237060547,9221272.0,3.930079698562622
2002-12-09,24.712499618530273,23.56879997253418,23.9375,23.81879997253418,15792496.0,3.974937915802002
2002-12-10,24.375,23.043800354003906,23.549999237060547,24.162500381469727,9235680.0,4.0322957038879395
2002-12-11,24.712499618530273,23.518699645996094,24.5,23.793800354003906,10511288.0,3.970766067504883
2002-12-12,24.206199645996094,23.456199645996094,23.862499237060547,23.712499618530273,10864768.0,3.957197427749634
2002-12-13,23.9375,22.924999237060547,23.75,23.262500762939453,16367960.0,3.882101058959961
2002-12-16,23.649999618530273,22.637500762939453,23.225000381469727,22.762500762939453,11386832.0,3.798658847808838
2002-12-17,23.36870002746582,22.69379997253418,23.125,22.899999618530273,10133536.0,3.821605920791626
2002-12-18,24.206199645996094,22.950000762939453,22.99370002746582,23.875,23503976.0,3.9843177795410156
2002-12-19,23.8125,23.281200408935547,23.75,23.625,8090192.0,3.942596673965454
2002-12-20,24.162500381469727,23.512500762939453,23.75,23.987499237060547,12542248.0,4.0030903816223145
2002-12-23,24.218799591064453,23.081199645996094,24.0625,23.237499237060547,8573112.0,3.877927303314209
2002-12-24,23.612499237060547,23.081199645996094,23.375,23.50629997253418,5946928.0,3.92278790473938
2002-12-26,23.962499618530273,23.031200408935547,23.50629997253418,23.512500762939453,17415336.0,3.923823595046997
2002-12-27,23.875,23.274999618530273,23.625,23.399999618530273,4957344.0,3.9050474166870117
2002-12-30,23.531200408935547,23.0625,23.531200408935547,23.38129997253418,5365096.0,3.9019265174865723
2002-12-31,23.80620002746582,23.25629997253418,23.375,23.356300354003906,5949960.0,3.897754430770874
2003-01-01,23.718799591064453,23.31879997253418,23.487499237060547,23.587499618530273,3627712.0,3.9363386631011963
2003-01-02,24.125,22.5625,23.787500381469727,22.86870002746582,14027816.0,3.8163816928863525
2003-01-03,23.462499618530273,22.825000762939453,23.25,22.924999237060547,4479264.0,3.8257782459259033
2003-01-06,23.174999237060547,22.649999618530273,23.174999237060547,22.843799591064453,3355768.0,3.812227964401245
2003-01-07,23.375,22.512500762939453,23.037500381469727,22.656200408935547,6081448.0,3.780918836593628
2003-01-08,23.0,22.399999618530273,22.862499237060547,22.700000762939453,5460784.0,3.7882308959960938
2003-01-09,22.975000381469727,22.299999237060547,22.8125,22.468799591064453,5185600.0,3.749645471572876
2003-01-10,22.950000762939453,21.387500762939453,22.8125,21.593799591064453,10310688.0,3.6036252975463867
2003-01-13,21.656200408935547,20.837499618530273,21.450000762939453,21.49370002746582,4775728.0,3.5869178771972656
2003-01-14,22.237499237060547,18.875,18.875,21.950000762939453,5004016.0,3.6630685329437256
2003-01-15,22.225000381469727,21.4375,22.112499237060547,21.512500762939453,4617656.0,3.590056896209717
2003-01-16,21.625,21.19379997253418,21.487499237060547,21.406200408935547,3610912.0,3.572319269180298
2003-01-17,21.424999237060547,20.887500762939453,21.424999237060547,21.031200408935547,4117864.0,3.5097367763519287
2003-01-20,21.1875,20.625,21.125,20.700000762939453,2579616.0,3.45446515083313
2003-01-21,20.9375,19.88129997253418,20.75,20.287500381469727,5252216.0,3.3856263160705566
2003-01-22,21.125,19.700000762939453,20.1875,20.856300354003906,18696656.0,3.4805490970611572
2003-01-23,21.0,18.768699645996094,20.5625,20.86870002746582,22032664.0,3.4826176166534424
2003-01-24,21.162500381469727,19.356300354003906,20.850000381469727,19.712499618530273,15906656.0,3.289668083190918
2003-01-27,19.4375,18.418800354003906,19.106300354003906,18.99370002746582,13809080.0,3.1697134971618652
2003-01-28,19.762500762939453,18.825000762939453,19.05620002746582,19.593799591064453,10229864.0,3.269859790802002
2003-01-29,19.875,19.018699645996094,19.875,19.281200408935547,5362400.0,3.2176918983459473
2003-01-30,20.350000381469727,19.25,19.5,19.981300354003906,9057664.0,3.334527015686035
2003-01-31,20.549999237060547,19.38129997253418,19.424999237060547,20.262500762939453,10856512.0,3.381453514099121
2003-02-03,21.4375,20.31879997253418,20.387500762939453,21.25629997253418,10658240.0,3.5473010540008545
2003-02-04,21.649999618530273,20.674999237060547,21.5,20.862499237060547,7834904.0,3.4815845489501953
2003-02-05,21.093799591064453,20.3125,20.5,20.86870002746582,6688984.0,3.4826176166534424
2003-02-06,21.125,20.581199645996094,20.862499237060547,21.024999618530273,5599768.0,3.508701801300049
2003-02-07,21.712499618530273,21.018699645996094,21.125,21.200000762939453,11581368.0,3.5379059314727783
2003-02-10,21.25,20.56879997253418,21.25,20.649999618530273,3618968.0,3.4461207389831543
2003-02-11,21.0,20.518699645996094,20.75,20.837499618530273,4725856.0,3.4774107933044434
2003-02-12,21.125,20.4375,21.0,20.86870002746582,5834944.0,3.4826176166534424
2003-02-13,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-02-14,20.924999237060547,20.299999237060547,20.74370002746582,20.44379997253418,3853496.0,3.411709785461426
2003-02-17,21.549999237060547,20.912500381469727,20.912500381469727,21.424999237060547,8271736.0,3.5754544734954834
2003-02-18,21.74370002746582,20.9375,21.625,21.0,5939776.0,3.5045292377471924
2003-02-19,21.399999618530273,20.825000762939453,21.0625,20.93120002746582,4463792.0,3.493048667907715
2003-02-20,21.1875,20.5,20.637500762939453,20.99370002746582,4177968.0,3.503478765487671
2003-02-21,21.212499618530273,20.649999618530273,20.9375,20.793800354003906,3857464.0,3.4701173305511475
2003-02-24,21.106300354003906,20.5625,20.950000762939453,20.625,3111728.0,3.4419469833374023
2003-02-25,20.74370002746582,20.31879997253418,20.475000381469727,20.524999618530273,4252176.0,3.425259590148926
2003-02-26,20.725000381469727,19.106300354003906,19.106300354003906,20.30620002746582,2576720.0,3.388746976852417
2003-02-27,20.674999237060547,20.087499618530273,20.13129997253418,20.5,5098488.0,3.4210891723632812
2003-02-28,22.149999618530273,20.625,20.75,21.950000762939453,10769168.0,3.6630685329437256
2003-03-03,22.462499618530273,21.293800354003906,22.287500381469727,21.399999618530273,5881800.0,3.5712811946868896
2003-03-04,21.3125,20.781200408935547,21.25629997253418,20.86870002746582,2689384.0,3.4826176166534424
2003-03-05,20.968799591064453,20.125,20.875,20.718799591064453,4204648.0,3.457601547241211
2003-03-06,20.912500381469727,20.174999237060547,20.912500381469727,20.337499618530273,3520504.0,3.393970251083374
2003-03-07,20.168800354003906,19.125,20.0,19.43120002746582,6221136.0,3.2427239418029785
2003-03-10,19.375,18.406200408935547,19.375,18.512500762939453,7158432.0,3.089411735534668
2003-03-11,19.043800354003906,18.05620002746582,18.25,18.843799591064453,8436256.0,3.1446986198425293
2003-03-12,19.6875,18.25,18.862499237060547,19.00629997253418,9195112.0,3.171816349029541
2003-03-13,19.4375,18.625,19.031200408935547,19.281200408935547,7750368.0,3.2176918983459473
2003-03-14,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-03-17,19.337499618530273,18.456199645996094,19.299999237060547,18.75629997253418,6936272.0,3.1300957202911377
2003-03-18,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-03-19,19.468799591064453,19.075000762939453,19.237499237060547,19.231300354003906,6154976.0,3.209364652633667
2003-03-20,20.1875,18.8125,19.1875,20.043800354003906,8527608.0,3.3449556827545166
2003-03-21,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-03-24,20.581199645996094,19.512500762939453,20.5,19.637500762939453,4721136.0,3.2771522998809814
2003-03-25,19.850000381469727,19.031200408935547,19.225000381469727,19.643699645996094,8668120.0,3.2781875133514404
2003-03-26,20.581199645996094,19.875,19.875,20.25,9632136.0,3.3793673515319824
2003-03-27,20.74370002746582,19.9375,20.037500381469727,20.387500762939453,7397936.0,3.4023139476776123
2003-03-28,20.850000381469727,19.75,20.475000381469727,19.918800354003906,6319128.0,3.324096918106079
2003-03-31,19.668800354003906,18.656200408935547,19.662500381469727,18.88129997253418,5879072.0,3.1509547233581543
2003-04-01,19.912500381469727,18.774999618530273,18.774999618530273,19.331199645996094,6805144.0,3.2260360717773438
2003-04-02,19.950000762939453,19.399999618530273,19.656200408935547,19.850000381469727,4197096.0,3.3126156330108643
2003-04-03,20.674999237060547,19.94379997253418,20.262500762939453,20.31879997253418,10632640.0,3.3908491134643555
2003-04-04,20.575000762939453,19.5,20.037500381469727,20.412500381469727,8943560.0,3.4064862728118896
2003-04-07,21.906200408935547,20.600000381469727,21.125,21.781200408935547,27905112.0,3.634899377822876
2003-04-08,22.125,20.956199645996094,21.625,21.137500762939453,29130368.0,3.5274765491485596
2003-04-09,21.218799591064453,20.512500762939453,20.887500762939453,20.787500381469727,11666896.0,3.4690678119659424
2003-04-10,20.625,17.375,20.625,17.518699645996094,30048328.0,2.9235613346099854
2003-04-11,18.6875,15.899999618530273,17.375,18.406200408935547,22456520.0,3.0716686248779297
2003-04-14,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-04-15,19.25,18.350000381469727,18.768699645996094,18.643699645996094,11396880.0,3.1113064289093018
2003-04-16,19.0,17.906200408935547,18.799999237060547,18.143699645996094,8127264.0,3.0278632640838623
2003-04-17,18.031200408935547,17.112499237060547,18.031200408935547,17.61870002746582,7562192.0,2.9402506351470947
2003-04-18,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-04-21,18.593799591064453,17.856300354003906,17.856300354003906,18.399999618530273,8170688.0,3.070636034011841
2003-04-22,18.487499237060547,17.637500762939453,17.637500762939453,18.174999237060547,8354888.0,3.0330851078033447
2003-04-23,18.862499237060547,17.774999618530273,18.406200408935547,17.981300354003906,10500576.0,3.0007615089416504
2003-04-24,19.087499618530273,17.625,17.75,18.68120002746582,19617336.0,3.117563247680664
2003-04-25,19.662500381469727,18.5625,18.781200408935547,19.549999237060547,34891184.0,3.262549877166748
2003-04-28,18.162500381469727,17.012500762939453,17.5,17.375,49334920.0,2.899580955505371
2003-04-29,17.81879997253418,17.037500381469727,17.625,17.149999618530273,18805240.0,2.8620316982269287
2003-04-30,17.3125,16.637500762939453,17.125,16.86870002746582,9767176.0,2.815088987350464
2003-05-01,19.981300354003906,19.981300354003906,19.981300354003906,19.981300354003906,0.0,3.334527015686035
2003-05-02,17.375,16.531200408935547,17.00629997253418,16.956199645996094,14223992.0,2.829690456390381
2003-05-05,18.0,17.212499618530273,17.343799591064453,17.80620002746582,18935592.0,2.9715418815612793
2003-05-06,18.25,17.50629997253418,17.850000381469727,17.56879997253418,15239784.0,2.931922674179077
2003-05-07,17.875,17.25629997253418,17.6875,17.356300354003906,16879160.0,2.896460771560669
2003-05-08,18.281200408935547,17.1875,17.25,17.700000762939453,20927672.0,2.95381760597229
2003-05-09,17.843799591064453,17.375,17.725000381469727,17.512500762939453,7745760.0,2.9225268363952637
2003-05-12,17.837499618530273,17.218799591064453,17.774999618530273,17.30620002746582,6106904.0,2.8880999088287354
2003-05-13,17.649999618530273,17.337499618530273,17.424999237060547,17.575000762939453,6917744.0,2.932957887649536
2003-05-14,17.774999618530273,17.4375,17.537500381469727,17.61870002746582,7707768.0,2.9402506351470947
2003-05-15,17.762500762939453,17.012500762939453,17.531200408935547,17.68120002746582,7745272.0,2.950679302215576
2003-05-16,17.956199645996094,17.456199645996094,17.8125,17.6875,7762752.0,2.9517314434051514
2003-05-19,17.987499237060547,17.331199645996094,17.6875,17.406200408935547,15027696.0,2.90478777885437
2003-05-20,17.424999237060547,16.831199645996094,17.125,17.156200408935547,12345376.0,2.863067865371704
2003-05-21,17.299999237060547,15.94379997253418,17.237499237060547,16.093799591064453,25397376.0,2.6857714653015137
2003-05-22,16.24370002746582,15.156200408935547,16.237499237060547,15.38129997253418,15855456.0,2.5668678283691406
2003-05-23,15.725000381469727,14.781200408935547,15.612500190734863,15.218799591064453,14942728.0,2.5397496223449707
2003-05-26,15.25,14.699999809265137,15.25,14.93120002746582,8287848.0,2.4917542934417725
2003-05-27,15.543700218200684,14.725000381469727,14.94379997253418,14.862500190734863,9860952.0,2.4802889823913574
2003-05-28,15.5625,15.125,15.25,15.50629997253418,15859112.0,2.587728500366211
